,product_ndc,generic_name,labeler_name,dea_schedule,brand_name,active_ingredients,finished,packaging,listing_expiration_date,openfda,marketing_category,dosage_form,spl_id,product_type,route,marketing_start_date,product_id,application_number,brand_name_base,pharm_class,marketing_end_date,brand_name_suffix,label_code,prod_code,ndc
25,0409-2552,HYDROMORPHONE HYDROCHLORIDE,"Hospira, Inc.",CII,Hydromorphone Hydrochloride,"[{'strength': '1 mg/mL', 'name': 'HYDROMORPHONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20111201', 'package_ndc': '0409-2552-01', 'description': '10 AMPULE in 1 CARTON (0409-2552-01)  > 1 mL in 1 AMPULE (0409-2552-11)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['e9c9ef18-7dfc-4322-b2fc-29b934c30f8b'], 'manufacturer_name': ['Hospira, Inc.'], 'unii': ['L960UP2KRW']}",NDA,"INJECTION, SOLUTION",d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20111201,0409-2552_d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,NDA200403,Hydromorphone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,2552,004092552
26,0409-2634,Hydromorphone Hydrochloride,"Hospira, Inc.",CII,Hydromorphone Hydrochloride,"[{'strength': '10 mg/mL', 'name': 'HYDROMORPHONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20080808', 'package_ndc': '0409-2634-01', 'description': '10 VIAL, SINGLE-DOSE in 1 BOX (0409-2634-01)  > 1 mL in 1 VIAL, SINGLE-DOSE (0409-2634-10)', 'sample': False}, {'marketing_start_date': '20080807', 'package_ndc': '0409-2634-05', 'description': '10 VIAL, SINGLE-DOSE in 1 BOX (0409-2634-05)  > 5 mL in 1 VIAL, SINGLE-DOSE (0409-2634-25)', 'sample': False}, {'marketing_start_date': '20080731', 'package_ndc': '0409-2634-50', 'description': '1 VIAL, SINGLE-DOSE in 1 BOX (0409-2634-50)  > 50 mL in 1 VIAL, SINGLE-DOSE', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['3832ede8-d3fc-455d-ecab-3b77be5869f5'], 'manufacturer_name': ['Hospira, Inc.'], 'unii': ['L960UP2KRW']}",ANDA,"INJECTION, SOLUTION",c572c460-ad65-4899-ab90-4fdd9fb12405,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20080731,0409-2634_c572c460-ad65-4899-ab90-4fdd9fb12405,ANDA078591,Hydromorphone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,2634,004092634
27,0409-3459,HYDROMORPHONE HYDROCHLORIDE,"Hospira, Inc.",CII,Hydromorphone Hydrochloride,"[{'strength': '2 mg/mL', 'name': 'HYDROMORPHONE HYDROCHLORIDE'}]",True,"[{'marketing_end_date': '20211031', 'marketing_start_date': '20180823', 'package_ndc': '0409-3459-07', 'description': '10 AMPULE in 1 CARTON (0409-3459-07)  > 1 mL in 1 AMPULE (0409-3459-17)', 'sample': False}]",,"{'is_original_packager': [True], 'spl_set_id': ['3e9c183b-1f89-4062-bcd1-c95455937c84'], 'upc': ['0057513040214'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['1724276'], 'unii': ['L960UP2KRW']}",UNAPPROVED DRUG FOR USE IN DRUG SHORTAGE,"INJECTION, SOLUTION",e59b1774-c247-4f9f-a3b8-5d6508749b62,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20180823,0409-3459_e59b1774-c247-4f9f-a3b8-5d6508749b62,,Hydromorphone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",20211031,,00409,3459,004093459
28,0409-3365,HYDROMORPHONE HYDROCHLORIDE,"Hospira, Inc.",CII,Hydromorphone Hydrochloride,"[{'strength': '2 mg/mL', 'name': 'HYDROMORPHONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20111201', 'package_ndc': '0409-3365-01', 'description': '25 VIAL, SINGLE-DOSE in 1 TRAY (0409-3365-01)  > 1 mL in 1 VIAL, SINGLE-DOSE (0409-3365-11)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['e9c9ef18-7dfc-4322-b2fc-29b934c30f8b'], 'manufacturer_name': ['Hospira, Inc.'], 'unii': ['L960UP2KRW']}",NDA,"INJECTION, SOLUTION",d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20111201,0409-3365_d3c4e343-c161-4ad7-9f6d-c49c6e4e9349,NDA200403,Hydromorphone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,3365,004093365
29,0409-3382,SUFENTANIL CITRATE,"Hospira, Inc.",CII,Sufentanil Citrate,"[{'strength': '50 ug/mL', 'name': 'SUFENTANIL CITRATE'}]",True,"[{'marketing_start_date': '20050726', 'package_ndc': '0409-3382-21', 'description': '10 VIAL, SINGLE-USE in 1 CARTON (0409-3382-21)  > 1 mL in 1 VIAL, SINGLE-USE (0409-3382-11)', 'sample': False}, {'marketing_start_date': '20050808', 'package_ndc': '0409-3382-22', 'description': '10 VIAL, SINGLE-USE in 1 CARTON (0409-3382-22)  > 2 mL in 1 VIAL, SINGLE-USE (0409-3382-12)', 'sample': False}, {'marketing_start_date': '20051025', 'package_ndc': '0409-3382-25', 'description': '10 VIAL, SINGLE-USE in 1 CARTON (0409-3382-25)  > 5 mL in 1 VIAL, SINGLE-USE (0409-3382-15)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['20293943-46ff-4345-1aa4-929b4e017a25'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['1809097', '1809102', '1809104'], 'unii': ['S9ZFX8403R']}",ANDA,"INJECTION, SOLUTION",1c4189bf-9195-44be-bc9d-ea9655cafa7b,HUMAN PRESCRIPTION DRUG,EPIDURAL,20050726,0409-3382_1c4189bf-9195-44be-bc9d-ea9655cafa7b,ANDA074534,Sufentanil Citrate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,3382,004093382
30,0409-3814,Morphine Sulfate,"Hospira, Inc.",CII,Morphine Sulfate,"[{'strength': '.5 mg/mL', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20050810', 'package_ndc': '0409-3814-12', 'description': '5 VIAL, GLASS in 1 CARTON (0409-3814-12)  > 10 mL in 1 VIAL, GLASS (0409-3814-11)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['1d181906-f3ec-4222-1883-e61577a3122e'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['1728783', '1728800'], 'unii': ['X3P646A2J0']}",ANDA,"INJECTION, SOLUTION",6e0be205-def7-4ab1-b95d-eb12acf4e5db,HUMAN PRESCRIPTION DRUG,EPIDURAL,20050810,0409-3814_6e0be205-def7-4ab1-b95d-eb12acf4e5db,ANDA073509,Morphine Sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,3814,004093814
31,0409-3815,Morphine Sulfate,"Hospira, Inc.",CII,Morphine Sulfate,"[{'strength': '1 mg/mL', 'name': 'MORPHINE SULFATE'}]",True,"[{'marketing_start_date': '20050629', 'package_ndc': '0409-3815-12', 'description': '5 VIAL, GLASS in 1 CARTON (0409-3815-12)  > 10 mL in 1 VIAL, GLASS (0409-3815-11)', 'sample': False}]",20201231,"{'is_original_packager': [True], 'spl_set_id': ['1d181906-f3ec-4222-1883-e61577a3122e'], 'manufacturer_name': ['Hospira, Inc.'], 'rxcui': ['1728783', '1728800'], 'unii': ['X3P646A2J0']}",ANDA,"INJECTION, SOLUTION",6e0be205-def7-4ab1-b95d-eb12acf4e5db,HUMAN PRESCRIPTION DRUG,EPIDURAL,20050629,0409-3815_6e0be205-def7-4ab1-b95d-eb12acf4e5db,ANDA073510,Morphine Sulfate,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,00409,3815,004093815
32,72853-051,naloxone hydrochloride,"IJ Therapeutics, LLC",,Naloxone Hydrochloride Auto-Injector,"[{'strength': '2 mg/.4mL', 'name': 'NALOXONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20191231', 'package_ndc': '72853-051-02', 'description': '2 DOSE PACK in 1 CARTON (72853-051-02)  > .4 mL in 1 DOSE PACK', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['d2d67261-1f34-4ac4-a29c-ebca7ba28f0d'], 'upc': ['0072853051027'], 'manufacturer_name': ['IJ Therapeutics, LLC'], 'rxcui': ['1855730'], 'unii': ['F850569PQR']}",NDA AUTHORIZED GENERIC,"INJECTION, SOLUTION",4749ef27-a4f6-4706-85d5-b3df8defc62c,HUMAN PRESCRIPTION DRUG,INTRAMUSCULAR,20191231,72853-051_4749ef27-a4f6-4706-85d5-b3df8defc62c,NDA209862,Naloxone Hydrochloride,"['Opioid Antagonist [EPC]', 'Opioid Antagonists [MoA]']",,Auto-Injector,72853,0051,728530051
33,72865-109,Hydrocodone Bitartrate and Acetaminophen,"XLCare Pharmaceuticals, Inc.",CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '2.5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200227', 'package_ndc': '72865-109-01', 'description': '100 TABLET in 1 BOTTLE (72865-109-01)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['73dea6de-20cb-4cef-b987-3ab2c64e5edb'], 'upc': ['0372865111017', '0372865112014', '0372865109014', '0372865110010'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['856999', '857002', '857005', '857391'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,fe42cdff-62f7-4209-b953-1f4d13ba4195,HUMAN PRESCRIPTION DRUG,ORAL,20200227,72865-109_fe42cdff-62f7-4209-b953-1f4d13ba4195,ANDA211487,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,72865,0109,728650109
34,72865-110,Hydrocodone Bitartrate and Acetaminophen,"XLCare Pharmaceuticals, Inc.",CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200227', 'package_ndc': '72865-110-01', 'description': '100 TABLET in 1 BOTTLE (72865-110-01)', 'sample': False}, {'marketing_start_date': '20200227', 'package_ndc': '72865-110-05', 'description': '500 TABLET in 1 BOTTLE (72865-110-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['73dea6de-20cb-4cef-b987-3ab2c64e5edb'], 'upc': ['0372865111017', '0372865112014', '0372865109014', '0372865110010'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['856999', '857002', '857005', '857391'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,fe42cdff-62f7-4209-b953-1f4d13ba4195,HUMAN PRESCRIPTION DRUG,ORAL,20200227,72865-110_fe42cdff-62f7-4209-b953-1f4d13ba4195,ANDA211487,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,72865,0110,728650110
35,72865-111,Hydrocodone Bitartrate and Acetaminophen,"XLCare Pharmaceuticals, Inc.",CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '7.5 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200227', 'package_ndc': '72865-111-01', 'description': '100 TABLET in 1 BOTTLE (72865-111-01)', 'sample': False}, {'marketing_start_date': '20200227', 'package_ndc': '72865-111-05', 'description': '500 TABLET in 1 BOTTLE (72865-111-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['73dea6de-20cb-4cef-b987-3ab2c64e5edb'], 'upc': ['0372865111017', '0372865112014', '0372865109014', '0372865110010'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['856999', '857002', '857005', '857391'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,fe42cdff-62f7-4209-b953-1f4d13ba4195,HUMAN PRESCRIPTION DRUG,ORAL,20200227,72865-111_fe42cdff-62f7-4209-b953-1f4d13ba4195,ANDA211487,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,72865,0111,728650111
36,72865-112,Hydrocodone Bitartrate and Acetaminophen,"XLCare Pharmaceuticals, Inc.",CII,Hydrocodone Bitartrate and Acetaminophen,"[{'strength': '10 mg/1', 'name': 'HYDROCODONE BITARTRATE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200227', 'package_ndc': '72865-112-01', 'description': '100 TABLET in 1 BOTTLE (72865-112-01)', 'sample': False}, {'marketing_start_date': '20200227', 'package_ndc': '72865-112-05', 'description': '500 TABLET in 1 BOTTLE (72865-112-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['73dea6de-20cb-4cef-b987-3ab2c64e5edb'], 'upc': ['0372865111017', '0372865112014', '0372865109014', '0372865110010'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['856999', '857002', '857005', '857391'], 'unii': ['362O9ITL9D', 'NO70W886KK']}",ANDA,TABLET,fe42cdff-62f7-4209-b953-1f4d13ba4195,HUMAN PRESCRIPTION DRUG,ORAL,20200227,72865-112_fe42cdff-62f7-4209-b953-1f4d13ba4195,ANDA211487,Hydrocodone Bitartrate and Acetaminophen,"['Opioid Agonist [EPC]', 'Opioid Agonists [MoA]']",,,72865,0112,728650112
37,72865-113,Oxycodone and Acetaminophen,"XLCare Pharmaceuticals, Inc.",CII,Oxycodone and Acetaminophen,"[{'strength': '2.5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200217', 'package_ndc': '72865-113-01', 'description': '100 TABLET in 1 BOTTLE (72865-113-01)', 'sample': False}, {'marketing_start_date': '20200217', 'package_ndc': '72865-113-05', 'description': '500 TABLET in 1 BOTTLE (72865-113-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['7f3c6dd7-6bc8-450e-aded-997f9cf63a8f'], 'upc': ['0372865116012', '0372865113011', '0372865114018', '0372865115015'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['1049214', '1049221', '1049225', '1049635'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,8283ac77-1205-416e-8aad-2fd16b02092b,HUMAN PRESCRIPTION DRUG,ORAL,20200217,72865-113_8283ac77-1205-416e-8aad-2fd16b02092b,ANDA207419,Oxycodone and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0113,728650113
38,72865-114,Oxycodone and Acetaminophen,"XLCare Pharmaceuticals, Inc.",CII,Oxycodone and Acetaminophen,"[{'strength': '5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200217', 'package_ndc': '72865-114-01', 'description': '100 TABLET in 1 BOTTLE (72865-114-01)', 'sample': False}, {'marketing_start_date': '20200217', 'package_ndc': '72865-114-05', 'description': '500 TABLET in 1 BOTTLE (72865-114-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['7f3c6dd7-6bc8-450e-aded-997f9cf63a8f'], 'upc': ['0372865116012', '0372865113011', '0372865114018', '0372865115015'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['1049214', '1049221', '1049225', '1049635'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,8283ac77-1205-416e-8aad-2fd16b02092b,HUMAN PRESCRIPTION DRUG,ORAL,20200217,72865-114_8283ac77-1205-416e-8aad-2fd16b02092b,ANDA207419,Oxycodone and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0114,728650114
39,72865-115,Oxycodone and Acetaminophen,"XLCare Pharmaceuticals, Inc.",CII,Oxycodone and Acetaminophen,"[{'strength': '7.5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200217', 'package_ndc': '72865-115-01', 'description': '100 TABLET in 1 BOTTLE (72865-115-01)', 'sample': False}, {'marketing_start_date': '20200217', 'package_ndc': '72865-115-05', 'description': '500 TABLET in 1 BOTTLE (72865-115-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['7f3c6dd7-6bc8-450e-aded-997f9cf63a8f'], 'upc': ['0372865116012', '0372865113011', '0372865114018', '0372865115015'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['1049214', '1049221', '1049225', '1049635'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,8283ac77-1205-416e-8aad-2fd16b02092b,HUMAN PRESCRIPTION DRUG,ORAL,20200217,72865-115_8283ac77-1205-416e-8aad-2fd16b02092b,ANDA207419,Oxycodone and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0115,728650115
40,72865-116,Oxycodone and Acetaminophen,"XLCare Pharmaceuticals, Inc.",CII,Oxycodone and Acetaminophen,"[{'strength': '10 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '325 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200217', 'package_ndc': '72865-116-01', 'description': '100 TABLET in 1 BOTTLE (72865-116-01)', 'sample': False}, {'marketing_start_date': '20200217', 'package_ndc': '72865-116-05', 'description': '500 TABLET in 1 BOTTLE (72865-116-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['7f3c6dd7-6bc8-450e-aded-997f9cf63a8f'], 'upc': ['0372865116012', '0372865113011', '0372865114018', '0372865115015'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['1049214', '1049221', '1049225', '1049635'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,8283ac77-1205-416e-8aad-2fd16b02092b,HUMAN PRESCRIPTION DRUG,ORAL,20200217,72865-116_8283ac77-1205-416e-8aad-2fd16b02092b,ANDA207419,Oxycodone and Acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0116,728650116
41,72865-120,Methadone Hydrochloride,"XLCare Pharmaceuticals, Inc",CII,Methadone Hydrochloride,"[{'strength': '5 mg/1', 'name': 'METHADONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200217', 'package_ndc': '72865-120-01', 'description': '100 TABLET in 1 BOTTLE (72865-120-01)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['1a536622-dda3-41af-ab08-28e7c1bc9300'], 'upc': ['0372865120019', '0372865121016'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc'], 'rxcui': ['864706', '864718'], 'unii': ['229809935B']}",ANDA,TABLET,4496e3de-38c0-4ce0-a5a9-a309038e8651,HUMAN PRESCRIPTION DRUG,ORAL,20200217,72865-120_4496e3de-38c0-4ce0-a5a9-a309038e8651,ANDA211228,Methadone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0120,728650120
42,72865-128,Oxycodone Hydrochloride,XLCare Pharmaceuticals Inc,CII,Oxycodone Hydrochloride,"[{'strength': '15 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200225', 'package_ndc': '72865-128-01', 'description': '100 TABLET in 1 BOTTLE (72865-128-01)', 'sample': False}, {'marketing_start_date': '20200225', 'package_ndc': '72865-128-05', 'description': '500 TABLET in 1 BOTTLE (72865-128-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['e5c8e72d-4ac5-4ca3-9557-6a659d4d8338'], 'upc': ['0372865128015', '0372865129012'], 'manufacturer_name': ['XLCare Pharmaceuticals Inc'], 'rxcui': ['1049611', '1049618'], 'unii': ['C1ENJ2TE6C']}",ANDA,TABLET,903dadbc-902c-4661-bb94-a0786a2b2dc4,HUMAN PRESCRIPTION DRUG,ORAL,20200225,72865-128_903dadbc-902c-4661-bb94-a0786a2b2dc4,ANDA207418,Oxycodone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0128,728650128
43,72865-129,Oxycodone Hydrochloride,XLCare Pharmaceuticals Inc,CII,Oxycodone Hydrochloride,"[{'strength': '30 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200225', 'package_ndc': '72865-129-01', 'description': '100 TABLET in 1 BOTTLE (72865-129-01)', 'sample': False}, {'marketing_start_date': '20200225', 'package_ndc': '72865-129-05', 'description': '500 TABLET in 1 BOTTLE (72865-129-05)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['e5c8e72d-4ac5-4ca3-9557-6a659d4d8338'], 'upc': ['0372865128015', '0372865129012'], 'manufacturer_name': ['XLCare Pharmaceuticals Inc'], 'rxcui': ['1049611', '1049618'], 'unii': ['C1ENJ2TE6C']}",ANDA,TABLET,903dadbc-902c-4661-bb94-a0786a2b2dc4,HUMAN PRESCRIPTION DRUG,ORAL,20200225,72865-129_903dadbc-902c-4661-bb94-a0786a2b2dc4,ANDA207418,Oxycodone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0129,728650129
44,72865-130,OXYMORPHONE HYDROCHLORIDE,"XLCare Pharmaceuticals, Inc.",CII,OXYMORPHONE HYDROCHLORIDE,"[{'strength': '5 mg/1', 'name': 'OXYMORPHONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200506', 'package_ndc': '72865-130-01', 'description': '100 TABLET in 1 BOTTLE (72865-130-01)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['1a1d5061-b62a-49fa-a5b2-4970f51416ae'], 'upc': ['0372865131015', '0372865130018'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['977939', '977942'], 'unii': ['5Y2EI94NBC']}",ANDA,TABLET,4fdf3b7e-f6ff-4d78-a928-c9d47c5bc9d9,HUMAN PRESCRIPTION DRUG,ORAL,20200506,72865-130_4fdf3b7e-f6ff-4d78-a928-c9d47c5bc9d9,ANDA210175,OXYMORPHONE HYDROCHLORIDE,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0130,728650130
45,72865-131,OXYMORPHONE HYDROCHLORIDE,"XLCare Pharmaceuticals, Inc.",CII,OXYMORPHONE HYDROCHLORIDE,"[{'strength': '10 mg/1', 'name': 'OXYMORPHONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200506', 'package_ndc': '72865-131-01', 'description': '100 TABLET in 1 BOTTLE (72865-131-01)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['1a1d5061-b62a-49fa-a5b2-4970f51416ae'], 'upc': ['0372865131015', '0372865130018'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc.'], 'rxcui': ['977939', '977942'], 'unii': ['5Y2EI94NBC']}",ANDA,TABLET,4fdf3b7e-f6ff-4d78-a928-c9d47c5bc9d9,HUMAN PRESCRIPTION DRUG,ORAL,20200506,72865-131_4fdf3b7e-f6ff-4d78-a928-c9d47c5bc9d9,ANDA210175,OXYMORPHONE HYDROCHLORIDE,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0131,728650131
46,72865-121,Methadone Hydrochloride,"XLCare Pharmaceuticals, Inc",CII,Methadone Hydrochloride,"[{'strength': '10 mg/1', 'name': 'METHADONE HYDROCHLORIDE'}]",True,"[{'marketing_start_date': '20200217', 'package_ndc': '72865-121-01', 'description': '100 TABLET in 1 BOTTLE (72865-121-01)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['1a536622-dda3-41af-ab08-28e7c1bc9300'], 'upc': ['0372865120019', '0372865121016'], 'manufacturer_name': ['XLCare Pharmaceuticals, Inc'], 'rxcui': ['864706', '864718'], 'unii': ['229809935B']}",ANDA,TABLET,4496e3de-38c0-4ce0-a5a9-a309038e8651,HUMAN PRESCRIPTION DRUG,ORAL,20200217,72865-121_4496e3de-38c0-4ce0-a5a9-a309038e8651,ANDA211228,Methadone Hydrochloride,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72865,0121,728650121
47,72887-681,oxycodone and acetaminophen tablets,FH2 Pharma LLC,CII,oxycodone and acetaminophen,"[{'strength': '5 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200925', 'package_ndc': '72887-681-03', 'description': '30 TABLET in 1 BOTTLE, PLASTIC (72887-681-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['88d97caf-bcf5-3cde-e053-2995a90acf4a'], 'upc': ['0372887681031', '0372887683035', '0372887193039'], 'manufacturer_name': ['FH2 Pharma LLC'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,a7a88830-86b3-289e-e053-2a95a90a0d5f,HUMAN PRESCRIPTION DRUG,ORAL,20200925,72887-681_a7a88830-86b3-289e-e053-2a95a90a0d5f,ANDA040608,oxycodone and acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72887,0681,728870681
48,72887-683,oxycodone and acetaminophen tablets,FH2 Pharma LLC,CII,oxycodone and acetaminophen,"[{'strength': '10 mg/1', 'name': 'OXYCODONE HYDROCHLORIDE'}, {'strength': '300 mg/1', 'name': 'ACETAMINOPHEN'}]",True,"[{'marketing_start_date': '20200925', 'package_ndc': '72887-683-03', 'description': '30 TABLET in 1 BOTTLE, PLASTIC (72887-683-03)', 'sample': False}]",20211231,"{'is_original_packager': [True], 'spl_set_id': ['88d97caf-bcf5-3cde-e053-2995a90acf4a'], 'upc': ['0372887681031', '0372887683035', '0372887193039'], 'manufacturer_name': ['FH2 Pharma LLC'], 'unii': ['362O9ITL9D', 'C1ENJ2TE6C']}",ANDA,TABLET,a7a88830-86b3-289e-e053-2a95a90a0d5f,HUMAN PRESCRIPTION DRUG,ORAL,20200701,72887-683_a7a88830-86b3-289e-e053-2a95a90a0d5f,ANDA040608,oxycodone and acetaminophen,"['Full Opioid Agonists [MoA]', 'Opioid Agonist [EPC]']",,,72887,0683,728870683
